dataset,object,descriptor,category,time
RippledObjectsDataset,0223,FPFH,0.005,1.28580169
RippledObjectsDataset,0223,QUICCI,0.005,0.021002307
RippledObjectsDataset,0223,RICI,0.005,0.020843307
RippledObjectsDataset,0223,SI,0.005,0.099199531
RippledObjectsDataset,0224,3DSC,0.005,1.656880683
RippledObjectsDataset,0224,FPFH,0.005,2.472893298
RippledObjectsDataset,0224,QUICCI,0.005,0.029593968
RippledObjectsDataset,0224,RICI,0.005,0.028920938
RippledObjectsDataset,0224,SI,0.005,0.157993117
RippledObjectsDataset,0225,3DSC,0.005,0.567560157
RippledObjectsDataset,0225,FPFH,0.005,4.007919704
RippledObjectsDataset,0225,QUICCI,0.005,0.102185778
RippledObjectsDataset,0225,RICI,0.005,0.104576526
RippledObjectsDataset,0225,SI,0.005,0.587203186
RippledObjectsDataset,0226,3DSC,0.005,2.879312773
RippledObjectsDataset,0226,FPFH,0.005,7.116267816
RippledObjectsDataset,0226,QUICCI,0.005,0.17371168
RippledObjectsDataset,0226,RICI,0.005,0.172860391
RippledObjectsDataset,0226,SI,0.005,0.332008916
RippledObjectsDataset,0227,3DSC,0.005,0.463460631
RippledObjectsDataset,0227,FPFH,0.005,3.436986831
RippledObjectsDataset,0227,QUICCI,0.005,0.013967614
RippledObjectsDataset,0227,RICI,0.005,0.013944225
RippledObjectsDataset,0227,SI,0.005,0.147532348
RippledObjectsDataset,0228,3DSC,0.005,1.041136519
RippledObjectsDataset,0228,FPFH,0.005,2.92716002
RippledObjectsDataset,0228,QUICCI,0.005,0.01848216
RippledObjectsDataset,0228,RICI,0.005,0.01837871
RippledObjectsDataset,0228,SI,0.005,0.059216695
RippledObjectsDataset,0229,3DSC,0.005,0.609453352
RippledObjectsDataset,0229,FPFH,0.005,3.238900398
RippledObjectsDataset,0229,QUICCI,0.005,0.021655256
RippledObjectsDataset,0229,RICI,0.005,0.020969487
RippledObjectsDataset,0229,SI,0.005,0.162980401
RippledObjectsDataset,0230,3DSC,0.005,0.870710685
RippledObjectsDataset,0230,FPFH,0.005,2.749643484
RippledObjectsDataset,0230,QUICCI,0.005,0.016343112
RippledObjectsDataset,0230,RICI,0.005,0.029423098
RippledObjectsDataset,0230,SI,0.005,0.091817459
RippledObjectsDataset,0231,3DSC,0.005,0.922707148
RippledObjectsDataset,0231,FPFH,0.005,3.14639434
RippledObjectsDataset,0231,QUICCI,0.005,0.026134851
RippledObjectsDataset,0231,RICI,0.005,0.025631471
RippledObjectsDataset,0231,SI,0.005,0.206219484
RippledObjectsDataset,0232,3DSC,0.005,0.564879841
RippledObjectsDataset,0232,FPFH,0.005,4.887172611
RippledObjectsDataset,0232,QUICCI,0.005,0.022275266
RippledObjectsDataset,0232,RICI,0.005,0.021648186
RippledObjectsDataset,0232,SI,0.005,0.117651441
RippledObjectsDataset,0233,3DSC,0.005,2.137411066
RippledObjectsDataset,0233,FPFH,0.005,8.039281353
RippledObjectsDataset,0233,QUICCI,0.005,0.107119912
RippledObjectsDataset,0233,RICI,0.005,0.260405765
RippledObjectsDataset,0233,SI,0.005,0.463386492
RippledObjectsDataset,0234,3DSC,0.005,0.479312234
RippledObjectsDataset,0234,FPFH,0.005,4.271116816
RippledObjectsDataset,0234,QUICCI,0.005,0.012948196
RippledObjectsDataset,0234,RICI,0.005,0.012380986
RippledObjectsDataset,0234,SI,0.005,0.086760835
RippledObjectsDataset,0235,3DSC,0.005,0.736936122
RippledObjectsDataset,0235,FPFH,0.005,0.980801615
RippledObjectsDataset,0235,QUICCI,0.005,0.00934512
RippledObjectsDataset,0235,RICI,0.005,0.009292189
RippledObjectsDataset,0235,SI,0.005,0.017523811
RippledObjectsDataset,0236,3DSC,0.005,1.251768657
RippledObjectsDataset,0236,FPFH,0.005,3.010347418
RippledObjectsDataset,0236,QUICCI,0.005,0.002240178
RippledObjectsDataset,0236,RICI,0.005,0.008741671
RippledObjectsDataset,0236,SI,0.005,0.043349312
RippledObjectsDataset,0237,3DSC,0.005,0.575818119
RippledObjectsDataset,0237,FPFH,0.005,2.814596753
RippledObjectsDataset,0237,QUICCI,0.005,0.176493587
RippledObjectsDataset,0237,RICI,0.005,0.162997992
RippledObjectsDataset,0237,SI,0.005,0.302819428
RippledObjectsDataset,0238,3DSC,0.005,0.664125342
RippledObjectsDataset,0238,FPFH,0.005,5.218389557
RippledObjectsDataset,0238,QUICCI,0.005,0.042864723
RippledObjectsDataset,0238,RICI,0.005,0.016457582
RippledObjectsDataset,0238,SI,0.005,0.233275694
RippledObjectsDataset,0239,3DSC,0.005,0.388116124
RippledObjectsDataset,0239,FPFH,0.005,5.254941786
RippledObjectsDataset,0239,QUICCI,0.005,0.018832099
RippledObjectsDataset,0239,RICI,0.005,0.01820903
RippledObjectsDataset,0239,SI,0.005,0.121191587
RippledObjectsDataset,0240,3DSC,0.005,1.979633399
RippledObjectsDataset,0240,FPFH,0.005,3.926346444
RippledObjectsDataset,0240,QUICCI,0.005,0.087578404
RippledObjectsDataset,0240,RICI,0.005,0.084860947
RippledObjectsDataset,0240,SI,0.005,0.442514425
RippledObjectsDataset,0241,3DSC,0.005,1.065702271
RippledObjectsDataset,0241,FPFH,0.005,1.77763726
RippledObjectsDataset,0241,QUICCI,0.005,0.009919699
RippledObjectsDataset,0241,RICI,0.005,0.018525949
RippledObjectsDataset,0241,SI,0.005,0.059473615
RippledObjectsDataset,0242,3DSC,0.005,1.344633495
RippledObjectsDataset,0242,FPFH,0.005,1.151086178
RippledObjectsDataset,0242,QUICCI,0.005,0.002579758
RippledObjectsDataset,0242,RICI,0.005,0.00896285
RippledObjectsDataset,0242,SI,0.005,0.078476514
RippledObjectsDataset,0243,3DSC,0.005,0.312217228
RippledObjectsDataset,0243,FPFH,0.005,1.063291823
RippledObjectsDataset,0243,QUICCI,0.005,0.001287179
RippledObjectsDataset,0243,RICI,0.005,0.001196079
RippledObjectsDataset,0243,SI,0.005,0.028500009
RippledObjectsDataset,0244,3DSC,0.005,1.380983105
RippledObjectsDataset,0244,FPFH,0.005,1.612872121
RippledObjectsDataset,0244,QUICCI,0.005,0.019077759
RippledObjectsDataset,0244,RICI,0.005,0.018949309
RippledObjectsDataset,0244,SI,0.005,0.078273194
RippledObjectsDataset,0245,3DSC,0.005,1.218205974
RippledObjectsDataset,0245,FPFH,0.005,5.793979895
RippledObjectsDataset,0245,QUICCI,0.005,0.110726679
RippledObjectsDataset,0245,RICI,0.005,0.115509703
RippledObjectsDataset,0245,SI,0.005,0.458074748
RippledObjectsDataset,0246,3DSC,0.005,1.371080166
RippledObjectsDataset,0246,FPFH,0.005,2.442367372
RippledObjectsDataset,0246,QUICCI,0.005,0.023323254
RippledObjectsDataset,0246,RICI,0.005,0.014840434
RippledObjectsDataset,0246,SI,0.005,0.345786321
RippledObjectsDataset,0247,3DSC,0.005,1.367410211
RippledObjectsDataset,0247,FPFH,0.005,4.048723299
RippledObjectsDataset,0247,QUICCI,0.005,0.049655876
RippledObjectsDataset,0247,RICI,0.005,0.048637227
RippledObjectsDataset,0247,SI,0.005,0.381123853
RippledObjectsDataset,0248,3DSC,0.005,1.110895492
RippledObjectsDataset,0248,FPFH,0.005,3.574919649
RippledObjectsDataset,0248,QUICCI,0.005,0.031517385
RippledObjectsDataset,0248,RICI,0.005,0.030820946
RippledObjectsDataset,0248,SI,0.005,0.379591953
RippledObjectsDataset,0249,3DSC,0.005,0.399225112
RippledObjectsDataset,0249,FPFH,0.005,1.170378187
RippledObjectsDataset,0249,QUICCI,0.005,0.001767538
RippledObjectsDataset,0249,RICI,0.005,0.001623908
RippledObjectsDataset,0249,SI,0.005,0.026208291
RippledObjectsDataset,0250,3DSC,0.005,1.5863864
RippledObjectsDataset,0250,FPFH,0.005,3.106490863
RippledObjectsDataset,0250,QUICCI,0.005,0.019202979
RippledObjectsDataset,0250,RICI,0.005,0.01873967
RippledObjectsDataset,0250,SI,0.005,0.112034027
RippledObjectsDataset,0251,3DSC,0.005,1.70513111
RippledObjectsDataset,0251,FPFH,0.005,3.109977539
RippledObjectsDataset,0251,QUICCI,0.005,0.136846029
RippledObjectsDataset,0251,RICI,0.005,0.341042436
RippledObjectsDataset,0251,SI,0.005,0.790085574
RippledObjectsDataset,0252,3DSC,0.005,1.210431022
RippledObjectsDataset,0252,FPFH,0.005,4.764184765
RippledObjectsDataset,0252,QUICCI,0.005,0.087836513
RippledObjectsDataset,0252,RICI,0.005,0.05423537
RippledObjectsDataset,0252,SI,0.005,0.46547996
RippledObjectsDataset,0253,3DSC,0.005,2.657406655
RippledObjectsDataset,0253,FPFH,0.005,7.231177689
RippledObjectsDataset,0253,QUICCI,0.005,0.577534427
RippledObjectsDataset,0253,RICI,0.005,0.668939127
RippledObjectsDataset,0253,SI,0.005,0.903454029
RippledObjectsDataset,0254,3DSC,0.005,1.65986537
RippledObjectsDataset,0254,FPFH,0.005,3.552801024
RippledObjectsDataset,0254,QUICCI,0.005,0.074856178
RippledObjectsDataset,0254,RICI,0.005,0.073490469
RippledObjectsDataset,0254,SI,0.005,0.320307819
RippledObjectsDataset,0255,3DSC,0.005,1.44985853
RippledObjectsDataset,0255,FPFH,0.005,1.347713112
RippledObjectsDataset,0255,QUICCI,0.005,0.013560225
RippledObjectsDataset,0255,RICI,0.005,0.013307596
RippledObjectsDataset,0255,SI,0.005,0.112377307
RippledObjectsDataset,0256,3DSC,0.005,0.3913648
RippledObjectsDataset,0256,FPFH,0.005,2.679215722
RippledObjectsDataset,0256,QUICCI,0.005,0.002865837
RippledObjectsDataset,0256,RICI,0.005,0.002725887
RippledObjectsDataset,0256,SI,0.005,0.037845869
RippledObjectsDataset,0257,3DSC,0.005,0.395400616
RippledObjectsDataset,0257,FPFH,0.005,2.231197613
RippledObjectsDataset,0257,QUICCI,0.005,0.001338828
RippledObjectsDataset,0257,RICI,0.005,0.001243119
RippledObjectsDataset,0257,SI,0.005,0.025334742
RippledObjectsDataset,0258,3DSC,0.005,1.428083684
RippledObjectsDataset,0258,FPFH,0.005,3.076890066
RippledObjectsDataset,0258,QUICCI,0.005,0.006227743
RippledObjectsDataset,0258,RICI,0.005,0.019032509
RippledObjectsDataset,0258,SI,0.005,0.145092881
RippledObjectsDataset,0259,3DSC,0.005,0.707707934
RippledObjectsDataset,0259,FPFH,0.005,2.131398332
RippledObjectsDataset,0259,QUICCI,0.005,0.008732921
RippledObjectsDataset,0259,RICI,0.005,0.00851394
RippledObjectsDataset,0259,SI,0.005,0.096320035
RippledObjectsDataset,0260,3DSC,0.005,0.55580933
RippledObjectsDataset,0260,FPFH,0.005,3.017229711
RippledObjectsDataset,0260,QUICCI,0.005,0.024602033
RippledObjectsDataset,0260,RICI,0.005,0.023655734
RippledObjectsDataset,0260,SI,0.005,0.138120959
RippledObjectsDataset,0261,3DSC,0.005,1.700832735
RippledObjectsDataset,0261,FPFH,0.005,3.014569634
RippledObjectsDataset,0261,QUICCI,0.005,0.013153265
RippledObjectsDataset,0261,RICI,0.005,0.018826799
RippledObjectsDataset,0261,SI,0.005,0.112502947
RippledObjectsDataset,0262,3DSC,0.005,0.615336275
RippledObjectsDataset,0262,FPFH,0.005,1.939507013
RippledObjectsDataset,0262,QUICCI,0.005,0.031540865
RippledObjectsDataset,0262,RICI,0.005,0.028730829
RippledObjectsDataset,0262,SI,0.005,0.127177401
RippledObjectsDataset,0263,3DSC,0.005,0.457380049
RippledObjectsDataset,0263,FPFH,0.005,2.153344838
RippledObjectsDataset,0263,QUICCI,0.005,0.012104357
RippledObjectsDataset,0263,RICI,0.005,0.012107217
RippledObjectsDataset,0263,SI,0.005,0.088033163
RippledObjectsDataset,0264,3DSC,0.005,0.448620328
RippledObjectsDataset,0264,FPFH,0.005,2.841828993
RippledObjectsDataset,0264,QUICCI,0.005,0.005048985
RippledObjectsDataset,0264,RICI,0.005,0.004863994
RippledObjectsDataset,0264,SI,0.005,0.060504314
RippledObjectsDataset,0265,3DSC,0.005,1.92378969
RippledObjectsDataset,0265,FPFH,0.005,2.698452591
RippledObjectsDataset,0265,QUICCI,0.005,0.012677636
RippledObjectsDataset,0265,RICI,0.005,0.010184079
RippledObjectsDataset,0265,SI,0.005,0.118967239
RippledObjectsDataset,0266,3DSC,0.005,0.387975005
RippledObjectsDataset,0266,FPFH,0.005,3.995894468
RippledObjectsDataset,0266,QUICCI,0.005,0.009985439
RippledObjectsDataset,0266,RICI,0.005,0.00960893
RippledObjectsDataset,0266,SI,0.005,0.074227249
RippledObjectsDataset,0267,3DSC,0.005,1.555508674
RippledObjectsDataset,0267,FPFH,0.005,2.716026621
RippledObjectsDataset,0267,QUICCI,0.005,0.020876727
RippledObjectsDataset,0267,RICI,0.005,0.020711908
RippledObjectsDataset,0267,SI,0.005,0.119533019
RippledObjectsDataset,0268,3DSC,0.005,0.349882336
RippledObjectsDataset,0268,FPFH,0.005,3.385089667
RippledObjectsDataset,0268,QUICCI,0.005,0.011494248
RippledObjectsDataset,0268,RICI,0.005,0.011219978
RippledObjectsDataset,0268,SI,0.005,0.089029563
RippledObjectsDataset,0269,3DSC,0.005,1.792758544
RippledObjectsDataset,0269,FPFH,0.005,1.640816071
RippledObjectsDataset,0269,QUICCI,0.005,0.030837866
RippledObjectsDataset,0269,RICI,0.005,0.02729334
RippledObjectsDataset,0269,SI,0.005,0.192805018
RippledObjectsDataset,0270,3DSC,0.005,0.435547922
RippledObjectsDataset,0270,FPFH,0.005,3.978159997
RippledObjectsDataset,0270,QUICCI,0.005,0.012845466
RippledObjectsDataset,0270,RICI,0.005,0.012478526
RippledObjectsDataset,0270,SI,0.005,0.091896569
RippledObjectsDataset,0271,3DSC,0.005,0.419125431
RippledObjectsDataset,0271,FPFH,0.005,5.208094408
RippledObjectsDataset,0271,QUICCI,0.005,0.035926531
RippledObjectsDataset,0271,RICI,0.005,0.014223604
RippledObjectsDataset,0271,SI,0.005,0.192789479
RippledObjectsDataset,0272,3DSC,0.005,0.824882656
RippledObjectsDataset,0272,FPFH,0.005,4.026006414
RippledObjectsDataset,0272,QUICCI,0.005,0.019339058
RippledObjectsDataset,0272,RICI,0.005,0.020589748
RippledObjectsDataset,0272,SI,0.005,0.168643165
RippledObjectsDataset,0273,3DSC,0.005,0.406342004
RippledObjectsDataset,0273,FPFH,0.005,3.830961199
RippledObjectsDataset,0273,QUICCI,0.005,0.002964817
RippledObjectsDataset,0273,RICI,0.005,0.002904437
RippledObjectsDataset,0273,SI,0.005,0.039922326
RippledObjectsDataset,0274,3DSC,0.005,1.819851984
RippledObjectsDataset,0274,FPFH,0.005,2.077444462
RippledObjectsDataset,0274,QUICCI,0.005,0.025858172
RippledObjectsDataset,0274,RICI,0.005,0.022329355
RippledObjectsDataset,0274,SI,0.005,0.165828258
RippledObjectsDataset,0275,3DSC,0.005,1.026441275
RippledObjectsDataset,0275,FPFH,0.005,2.841077475
RippledObjectsDataset,0275,QUICCI,0.005,0.003618686
RippledObjectsDataset,0275,RICI,0.005,0.003480747
RippledObjectsDataset,0275,SI,0.005,0.051128564
RippledObjectsDataset,0276,3DSC,0.005,0.884181821
RippledObjectsDataset,0276,FPFH,0.005,1.080871945
RippledObjectsDataset,0276,QUICCI,0.005,0.019182669
RippledObjectsDataset,0276,RICI,0.005,0.019063659
RippledObjectsDataset,0276,SI,0.005,0.085626706
RippledObjectsDataset,0277,3DSC,0.005,1.664458754
RippledObjectsDataset,0277,FPFH,0.005,3.935541064
RippledObjectsDataset,0277,QUICCI,0.005,0.030166916
RippledObjectsDataset,0277,RICI,0.005,0.028540918
RippledObjectsDataset,0277,SI,0.005,0.226037962
RippledObjectsDataset,0278,3DSC,0.005,0.272983061
RippledObjectsDataset,0278,FPFH,0.005,1.984222884
RippledObjectsDataset,0278,QUICCI,0.005,0.00037269
RippledObjectsDataset,0278,RICI,0.005,0.00039778
RippledObjectsDataset,0278,SI,0.005,0.008762821
RippledObjectsDataset,0279,3DSC,0.005,1.837191285
RippledObjectsDataset,0279,FPFH,0.005,2.089970618
RippledObjectsDataset,0279,QUICCI,0.005,0.051686993
RippledObjectsDataset,0279,RICI,0.005,0.059495104
RippledObjectsDataset,0279,SI,0.005,0.394509667
RippledObjectsDataset,0280,3DSC,0.005,0.474432299
RippledObjectsDataset,0280,FPFH,0.005,2.894161236
RippledObjectsDataset,0280,QUICCI,0.005,0.024912593
RippledObjectsDataset,0280,RICI,0.005,0.024374113
RippledObjectsDataset,0280,SI,0.005,0.123132115
RippledObjectsDataset,0281,3DSC,0.005,0.692040411
RippledObjectsDataset,0281,FPFH,0.005,2.60796637
RippledObjectsDataset,0281,QUICCI,0.005,0.002629627
RippledObjectsDataset,0281,RICI,0.005,0.00927275
RippledObjectsDataset,0281,SI,0.005,0.032262535
RippledObjectsDataset,0282,3DSC,0.005,0.395083636
RippledObjectsDataset,0282,FPFH,0.005,1.681990415
RippledObjectsDataset,0282,QUICCI,0.005,0.001359598
RippledObjectsDataset,0282,RICI,0.005,0.001274659
RippledObjectsDataset,0282,SI,0.005,0.025582852
RippledObjectsDataset,0283,3DSC,0.005,0.375928188
RippledObjectsDataset,0283,FPFH,0.005,4.290325905
RippledObjectsDataset,0283,QUICCI,0.005,0.005581384
RippledObjectsDataset,0283,RICI,0.005,0.005327424
RippledObjectsDataset,0283,SI,0.005,0.057743787
RippledObjectsDataset,0284,3DSC,0.005,0.323081735
RippledObjectsDataset,0284,FPFH,0.005,2.326846028
RippledObjectsDataset,0284,QUICCI,0.005,0.002711647
RippledObjectsDataset,0284,RICI,0.005,0.002548797
RippledObjectsDataset,0284,SI,0.005,0.048699556
RippledObjectsDataset,0285,3DSC,0.005,2.016546848
RippledObjectsDataset,0285,FPFH,0.005,1.864485885
RippledObjectsDataset,0285,QUICCI,0.005,0.034043743
RippledObjectsDataset,0285,RICI,0.005,0.032943074
RippledObjectsDataset,0285,SI,0.005,0.17303756
RippledObjectsDataset,0286,3DSC,0.005,2.127723206
RippledObjectsDataset,0286,FPFH,0.005,2.592950536
RippledObjectsDataset,0286,QUICCI,0.005,0.0271293
RippledObjectsDataset,0286,RICI,0.005,0.024173744
RippledObjectsDataset,0286,SI,0.005,0.075961117
RippledObjectsDataset,0287,3DSC,0.005,0.375489359
RippledObjectsDataset,0287,FPFH,0.005,2.889957321
RippledObjectsDataset,0287,QUICCI,0.005,0.001276019
RippledObjectsDataset,0287,RICI,0.005,0.010149249
RippledObjectsDataset,0287,SI,0.005,0.034513712
RippledObjectsDataset,0288,3DSC,0.005,1.252996645
RippledObjectsDataset,0288,FPFH,0.005,3.716433784
RippledObjectsDataset,0288,QUICCI,0.005,0.020590527
RippledObjectsDataset,0288,RICI,0.005,0.005854724
RippledObjectsDataset,0288,SI,0.005,0.119628119
RippledObjectsDataset,0289,3DSC,0.005,0.382569841
RippledObjectsDataset,0289,FPFH,0.005,1.40395765
RippledObjectsDataset,0289,QUICCI,0.005,0.007152593
RippledObjectsDataset,0289,RICI,0.005,0.020987377
RippledObjectsDataset,0289,SI,0.005,0.077731785
RippledObjectsDataset,0290,3DSC,0.005,1.070297727
RippledObjectsDataset,0290,FPFH,0.005,3.269885784
RippledObjectsDataset,0290,QUICCI,0.005,0.019566948
RippledObjectsDataset,0290,RICI,0.005,0.019375789
RippledObjectsDataset,0290,SI,0.005,0.092110589
RippledObjectsDataset,0291,3DSC,0.005,0.335557032
RippledObjectsDataset,0291,FPFH,0.005,2.758998294
RippledObjectsDataset,0291,QUICCI,0.005,0.007001012
RippledObjectsDataset,0291,RICI,0.005,0.006769963
RippledObjectsDataset,0291,SI,0.005,0.07242223
RippledObjectsDataset,0292,3DSC,0.005,0.32816257
RippledObjectsDataset,0292,FPFH,0.005,2.669829422
RippledObjectsDataset,0292,QUICCI,0.005,0.012538776
RippledObjectsDataset,0292,RICI,0.005,0.012267107
RippledObjectsDataset,0292,SI,0.005,0.081199041
RippledObjectsDataset,0293,3DSC,0.005,2.167658432
RippledObjectsDataset,0293,FPFH,0.005,1.565757343
RippledObjectsDataset,0293,QUICCI,0.005,0.034867331
RippledObjectsDataset,0293,RICI,0.005,0.035226992
RippledObjectsDataset,0293,SI,0.005,0.234143723
RippledObjectsDataset,0294,3DSC,0.005,1.544344656
RippledObjectsDataset,0294,FPFH,0.005,1.804531521
RippledObjectsDataset,0294,QUICCI,0.005,0.007726291
RippledObjectsDataset,0294,RICI,0.005,0.021432456
RippledObjectsDataset,0294,SI,0.005,0.075858827
RippledObjectsDataset,0295,3DSC,0.005,0.710503621
RippledObjectsDataset,0295,FPFH,0.005,3.484315198
RippledObjectsDataset,0295,QUICCI,0.005,0.084145567
RippledObjectsDataset,0295,RICI,0.005,0.11002131
RippledObjectsDataset,0295,SI,0.005,0.34667844
RippledObjectsDataset,0296,3DSC,0.005,1.600294854
RippledObjectsDataset,0296,FPFH,0.005,1.58649122
RippledObjectsDataset,0296,QUICCI,0.005,0.067379656
RippledObjectsDataset,0296,RICI,0.005,0.065463088
RippledObjectsDataset,0296,SI,0.005,0.365441759
RippledObjectsDataset,0297,3DSC,0.005,1.698248367
RippledObjectsDataset,0297,FPFH,0.005,2.713121884
RippledObjectsDataset,0297,QUICCI,0.005,0.025384562
RippledObjectsDataset,0297,RICI,0.005,0.024493964
RippledObjectsDataset,0297,SI,0.005,0.211722797
RippledObjectsDataset,0298,3DSC,0.005,0.509311621
RippledObjectsDataset,0298,FPFH,0.005,2.415387921
RippledObjectsDataset,0298,QUICCI,0.005,0.002625207
RippledObjectsDataset,0298,RICI,0.005,0.011573607
RippledObjectsDataset,0298,SI,0.005,0.046890428
RippledObjectsDataset,0299,3DSC,0.005,2.495696403
RippledObjectsDataset,0299,FPFH,0.005,3.927819502
RippledObjectsDataset,0299,QUICCI,0.005,0.07369917
RippledObjectsDataset,0299,RICI,0.005,0.056709058
RippledObjectsDataset,0299,SI,0.005,0.400560181
RippledObjectsDataset,0300,3DSC,0.005,0.525082444
RippledObjectsDataset,0300,FPFH,0.005,1.631111261
RippledObjectsDataset,0300,QUICCI,0.005,0.011269898
RippledObjectsDataset,0300,RICI,0.005,0.011288058
RippledObjectsDataset,0300,SI,0.005,0.112698277
RippledObjectsDataset,0301,3DSC,0.005,1.352890857
RippledObjectsDataset,0301,FPFH,0.005,1.681271356
RippledObjectsDataset,0301,QUICCI,0.005,0.075284157
RippledObjectsDataset,0301,RICI,0.005,0.073920879
RippledObjectsDataset,0301,SI,0.005,0.461759363
RippledObjectsDataset,0302,3DSC,0.005,1.808856496
RippledObjectsDataset,0302,FPFH,0.005,1.365926402
RippledObjectsDataset,0302,QUICCI,0.005,0.033353483
RippledObjectsDataset,0302,RICI,0.005,0.031880585
RippledObjectsDataset,0302,SI,0.005,0.276472957
RippledObjectsDataset,0303,3DSC,0.005,1.360591958
RippledObjectsDataset,0303,FPFH,0.005,2.856939777
RippledObjectsDataset,0303,QUICCI,0.005,0.01903896
RippledObjectsDataset,0303,RICI,0.005,0.018880649
RippledObjectsDataset,0303,SI,0.005,0.117330271
RippledObjectsDataset,0304,3DSC,0.005,0.54675052
RippledObjectsDataset,0304,FPFH,0.005,2.82617002
RippledObjectsDataset,0304,QUICCI,0.005,0.013078625
RippledObjectsDataset,0304,RICI,0.005,0.003783776
RippledObjectsDataset,0304,SI,0.005,0.103113027
RippledObjectsDataset,0305,3DSC,0.005,0.950466957
RippledObjectsDataset,0305,FPFH,0.005,7.074380901
RippledObjectsDataset,0305,QUICCI,0.005,0.107653892
RippledObjectsDataset,0305,RICI,0.005,0.096917094
RippledObjectsDataset,0305,SI,0.005,0.387490825
RippledObjectsDataset,0306,3DSC,0.005,1.992756105
RippledObjectsDataset,0306,FPFH,0.005,3.923030458
RippledObjectsDataset,0306,QUICCI,0.005,0.113519365
RippledObjectsDataset,0306,RICI,0.005,0.105981613
RippledObjectsDataset,0306,SI,0.005,0.280601352
RippledObjectsDataset,0307,3DSC,0.005,0.444895832
RippledObjectsDataset,0307,FPFH,0.005,2.339005055
RippledObjectsDataset,0307,QUICCI,0.005,0.00071731
RippledObjectsDataset,0307,RICI,0.005,0.000686419
RippledObjectsDataset,0307,SI,0.005,0.018907749
RippledObjectsDataset,0308,3DSC,0.005,0.37391172
RippledObjectsDataset,0308,FPFH,0.005,5.325103749
RippledObjectsDataset,0308,QUICCI,0.005,0.013228056
RippledObjectsDataset,0308,RICI,0.005,0.012664606
RippledObjectsDataset,0308,SI,0.005,0.086550055
RippledObjectsDataset,0309,3DSC,0.005,0.382643461
RippledObjectsDataset,0309,FPFH,0.005,1.779327588
RippledObjectsDataset,0309,QUICCI,0.005,0.000361869
RippledObjectsDataset,0309,RICI,0.005,0.009325099
RippledObjectsDataset,0309,SI,0.005,0.011885997
RippledObjectsDataset,0310,3DSC,0.005,0.622549568
RippledObjectsDataset,0310,FPFH,0.005,2.371661959
RippledObjectsDataset,0310,QUICCI,0.005,0.021477607
RippledObjectsDataset,0310,RICI,0.005,0.020985397
RippledObjectsDataset,0310,SI,0.005,0.142308624
RippledObjectsDataset,0311,3DSC,0.005,0.559917096
RippledObjectsDataset,0311,FPFH,0.005,2.542000592
RippledObjectsDataset,0311,QUICCI,0.005,0.002472728
RippledObjectsDataset,0311,RICI,0.005,0.002241218
RippledObjectsDataset,0311,SI,0.005,0.02724549
RippledObjectsDataset,0312,3DSC,0.005,2.319345236
RippledObjectsDataset,0312,FPFH,0.005,5.049428512
RippledObjectsDataset,0312,QUICCI,0.005,0.407523143
RippledObjectsDataset,0312,RICI,0.005,0.408369232
RippledObjectsDataset,0312,SI,0.005,0.630268649
RippledObjectsDataset,0313,3DSC,0.005,1.7599184
RippledObjectsDataset,0313,FPFH,0.005,1.911869974
RippledObjectsDataset,0313,QUICCI,0.005,0.026602331
RippledObjectsDataset,0313,RICI,0.005,0.066779487
RippledObjectsDataset,0313,SI,0.005,0.166129208
RippledObjectsDataset,0314,3DSC,0.005,1.055215063
RippledObjectsDataset,0314,FPFH,0.005,6.245272561
RippledObjectsDataset,0314,QUICCI,0.005,0.076456296
RippledObjectsDataset,0314,RICI,0.005,0.071054602
RippledObjectsDataset,0314,SI,0.005,0.444745302
RippledObjectsDataset,0315,3DSC,0.005,2.737035008
RippledObjectsDataset,0315,FPFH,0.005,4.004491129
RippledObjectsDataset,0315,QUICCI,0.005,0.21004043
RippledObjectsDataset,0315,RICI,0.005,0.151101594
RippledObjectsDataset,0315,SI,0.005,0.667993538
RippledObjectsDataset,0316,3DSC,0.005,2.389584189
RippledObjectsDataset,0316,FPFH,0.005,11.335174119
RippledObjectsDataset,0316,QUICCI,0.005,0.388996264
RippledObjectsDataset,0316,RICI,0.005,0.441710056
RippledObjectsDataset,0316,SI,0.005,0.551735904
RippledObjectsDataset,0317,3DSC,0.005,1.297175157
RippledObjectsDataset,0317,FPFH,0.005,3.910866031
RippledObjectsDataset,0317,QUICCI,0.005,0.071861981
RippledObjectsDataset,0317,RICI,0.005,0.108557981
RippledObjectsDataset,0317,SI,0.005,0.304529126
RippledObjectsDataset,0318,3DSC,0.005,0.304562436
RippledObjectsDataset,0318,FPFH,0.005,2.362891718
RippledObjectsDataset,0318,QUICCI,0.005,0.000993479
RippledObjectsDataset,0318,RICI,0.005,0.00981281
RippledObjectsDataset,0318,SI,0.005,0.032828794
RippledObjectsDataset,0319,3DSC,0.005,0.482308091
RippledObjectsDataset,0319,FPFH,0.005,4.913112132
RippledObjectsDataset,0319,QUICCI,0.005,0.016314002
RippledObjectsDataset,0319,RICI,0.005,0.015759022
RippledObjectsDataset,0319,SI,0.005,0.118246111
RippledObjectsDataset,0320,3DSC,0.005,2.158897392
RippledObjectsDataset,0320,FPFH,0.005,3.256498388
RippledObjectsDataset,0320,QUICCI,0.005,0.107648812
RippledObjectsDataset,0320,RICI,0.005,0.101583898
RippledObjectsDataset,0320,SI,0.005,0.47406148
